SOUND,VOICING,SEGMENT,SEGMENT3,SEGMENT2,STOP,SEGMENT4,STIMULUS,GENERAL_TYPE,PLACE,TYPE,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,SpaceBar.keys,SpaceBar.rt,key_resp_2.keys,key_resp_2.rt,rating.response,rating.rt,participant,Gender,Age,frameRate,OtherLanguages,NativeLanguage,expName,date
Recordings/susi.wav,no,s,s,u,no,i,susi,Training,alveolar,TrainingItems,1,36,136,16,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/titi.wav,no,t,t,i,yes,i,titi,Training,alveolar,TrainingItems,1,37,137,47,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zuzu.wav,yes,z,z,u,no,u,zuzu,Training,alveolar,TrainingItems,1,38,138,5,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zuza.wav,yes,z,z,u,no,a,zuza,Training,alveolar,TrainingItems,1,39,139,0,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/bubi.wav,yes,b,b,u,yes,i,bubi,Training,bilabial,TrainingItems,1,40,140,79,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/dudu.wav,yes,d,d,u,yes,u,dudu,Training,alveolar,TrainingItems,1,41,141,60,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vazu.wav,yes,v,z,a,no,u,vazu,Training,bilabial,TrainingItems,1,42,142,38,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/sasa.wav,no,s,s,a,no,a,sasa,Training,alveolar,TrainingItems,1,43,143,97,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zazu.wav,yes,z,z,a,no,u,zazu,Training,alveolar,TrainingItems,1,44,144,46,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zava.wav,yes,z,v,a,no,a,zava,Training,alveolar,TrainingItems,1,45,145,28,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vizi.wav,yes,v,z,i,no,i,vizi,Training,bilabial,TrainingItems,1,46,146,7,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/tupa.wav,no,t,p,u,yes,a,tupa,Training,alveolar,TrainingItems,1,47,147,58,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/papa.wav,no,p,p,a,yes,a,papa,Training,bilabial,TrainingItems,1,48,148,40,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fusa.wav,no,f,s,u,no,a,fusa,Training,bilabial,TrainingItems,1,49,149,84,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/babu.wav,yes,b,b,a,yes,u,babu,Training,bilabial,TrainingItems,1,50,150,63,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vaza.wav,yes,v,z,a,no,a,vaza,Training,bilabial,TrainingItems,1,51,151,35,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zivi.wav,yes,z,v,i,no,i,zivi,Training,alveolar,TrainingItems,1,52,152,50,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/duda.wav,yes,d,d,u,yes,a,duda,Training,alveolar,TrainingItems,1,53,153,37,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fafi.wav,no,f,f,a,no,i,fafi,Training,bilabial,TrainingItems,1,54,154,12,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/pupi.wav,no,p,p,u,yes,i,pupi,Training,bilabial,TrainingItems,1,55,155,78,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/tipa.wav,no,t,p,i,yes,a,tipa,Training,alveolar,TrainingItems,1,56,156,66,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/dadi.wav,yes,d,d,a,yes,i,dadi,Training,alveolar,TrainingItems,1,57,157,18,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zavu.wav,yes,z,v,a,no,u,zavu,Training,alveolar,TrainingItems,1,58,158,9,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/bibu.wav,yes,b,b,i,yes,u,bibu,Training,bilabial,TrainingItems,1,59,159,69,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fisi.wav,no,f,s,i,no,i,fisi,Training,bilabial,TrainingItems,1,60,160,20,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/tata.wav,no,t,t,a,yes,a,tata,Training,alveolar,TrainingItems,1,61,161,41,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/safa.wav,no,s,f,a,no,a,safa,Training,alveolar,TrainingItems,1,62,162,73,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fasu.wav,no,f,s,a,no,u,fasu,Training,bilabial,TrainingItems,1,63,163,27,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/puta.wav,no,p,t,u,yes,a,puta,Training,bilabial,TrainingItems,1,64,164,85,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/pupu.wav,no,p,p,u,yes,u,pupu,Training,bilabial,TrainingItems,1,65,165,92,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vava.wav,yes,v,v,a,no,a,vava,Training,bilabial,TrainingItems,1,66,166,95,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zuvu.wav,yes,z,v,u,no,u,zuvu,Training,alveolar,TrainingItems,1,67,167,14,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vuzu.wav,yes,v,z,u,no,u,vuzu,Training,bilabial,TrainingItems,1,68,168,24,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vuva.wav,yes,v,v,u,no,a,vuva,Training,bilabial,TrainingItems,1,69,169,19,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/buba.wav,yes,b,b,u,yes,a,buba,Training,bilabial,TrainingItems,1,70,170,11,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/pita.wav,no,p,t,i,yes,a,pita,Training,bilabial,TrainingItems,1,71,171,71,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zuzi.wav,yes,z,z,u,no,i,zuzi,Training,alveolar,TrainingItems,1,72,172,44,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/pipu.wav,no,p,p,i,yes,u,pipu,Training,bilabial,TrainingItems,1,73,173,23,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/pipi.wav,no,p,p,i,yes,i,pipi,Training,bilabial,TrainingItems,1,74,174,4,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/tipi.wav,no,t,p,i,yes,i,tipi,Training,alveolar,TrainingItems,1,75,175,29,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/didi.wav,yes,d,d,i,yes,i,didi,Training,alveolar,TrainingItems,1,76,176,94,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zazi.wav,yes,z,z,a,no,i,zazi,Training,alveolar,TrainingItems,1,77,177,55,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/pitu.wav,no,p,t,i,yes,u,pitu,Training,bilabial,TrainingItems,1,78,178,72,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/putu.wav,no,p,t,u,yes,u,putu,Training,bilabial,TrainingItems,1,79,179,36,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/tutu.wav,no,t,t,u,yes,u,tutu,Training,alveolar,TrainingItems,1,80,180,86,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/tatu.wav,no,t,t,a,yes,u,tatu,Training,alveolar,TrainingItems,1,81,181,82,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fasi.wav,no,f,s,a,no,i,fasi,Training,bilabial,TrainingItems,1,82,182,81,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fifu.wav,no,f,f,i,no,u,fifu,Training,bilabial,TrainingItems,1,83,183,70,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zuva.wav,yes,z,v,u,no,a,zuva,Training,alveolar,TrainingItems,1,84,184,15,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fufi.wav,no,f,f,u,no,i,fufi,Training,bilabial,TrainingItems,1,85,185,96,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fufu.wav,no,f,f,u,no,u,fufu,Training,bilabial,TrainingItems,1,86,186,51,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vivu.wav,yes,v,v,i,no,u,vivu,Training,bilabial,TrainingItems,1,87,187,1,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/pata.wav,no,p,t,a,yes,a,pata,Training,bilabial,TrainingItems,1,88,188,3,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fisa.wav,no,f,s,i,no,a,fisa,Training,bilabial,TrainingItems,1,89,189,57,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fafa.wav,no,f,f,a,no,a,fafa,Training,bilabial,TrainingItems,1,90,190,42,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/susa.wav,no,s,s,u,no,a,susa,Training,alveolar,TrainingItems,1,91,191,17,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vazi.wav,yes,v,z,a,no,i,vazi,Training,bilabial,TrainingItems,1,92,192,53,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/sufu.wav,no,s,f,u,no,u,sufu,Training,alveolar,TrainingItems,1,93,193,43,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fifi.wav,no,f,f,i,no,i,fifi,Training,bilabial,TrainingItems,1,94,194,74,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/puti.wav,no,p,t,u,yes,i,puti,Training,bilabial,TrainingItems,1,95,195,56,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zuvi.wav,yes,z,v,u,no,i,zuvi,Training,alveolar,TrainingItems,1,96,196,45,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fusu.wav,no,f,s,u,no,u,fusu,Training,bilabial,TrainingItems,1,97,197,68,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/patu.wav,no,p,t,a,yes,u,patu,Training,bilabial,TrainingItems,1,98,198,52,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zizi.wav,yes,z,z,i,no,i,zizi,Training,alveolar,TrainingItems,1,99,199,31,,,,,,,,,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
,,,,,,,,,,,,,,,,,,,,,space,7.441886902,,,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/sipi.wav,no,s,p,i,no,i,sipi,Controls,alveolar,VoicingControls,,,,,0,0,0,41,,,,,Yes,4.675,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fiva.wav,no,f,v,i,no,a,fiva,Controls,bilabial,StopControls,,,,,0,1,1,27,,,,,Yes,1.32,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zipu.wav,yes,z,p,i,no,u,zipu,Controls,alveolar,NoPatternControls,,,,,0,2,2,48,,,,,Yes,1.003,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/putu.wav,no,p,t,u,yes,u,putu,Test,bilabial,OldTestStimuli,,,,,0,3,3,8,,,,,Yes,0.919,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/suti.wav,no,s,t,u,no,i,suti,Controls,alveolar,VoicingControls,,,,,0,4,4,46,,,,,Yes,1.904,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/sidu.wav,no,s,d,i,no,u,sidu,Controls,alveolar,NoPatternControls,,,,,0,5,5,58,,,,,Yes,1.337,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/bida.wav,yes,b,d,i,yes,a,bida,Test,bilabial,NewTestStimuli,,,,,0,6,6,23,,,,,No,3.857,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/bubi.wav,yes,b,b,u,yes,i,bubi,Test,bilabial,OldTestStimuli,,,,,0,7,7,1,,,,,Yes,2.489,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zipi.wav,yes,z,p,i,no,i,zipi,Controls,alveolar,NoPatternControls,,,,,0,8,8,57,,,,,Yes,1.105,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/dubi.wav,yes,d,b,u,yes,i,dubi,Test,alveolar,NewTestStimuli,,,,,0,9,9,12,,,,,No,2.138,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/suza.wav,no,s,z,u,no,a,suza,Controls,alveolar,StopControls,,,,,0,10,10,34,,,,,Yes,1.42,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fipu.wav,no,f,p,i,no,u,fipu,Controls,bilabial,VoicingControls,,,,,0,11,11,39,,,,,Yes,1.12,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/sida.wav,no,s,d,i,no,a,sida,Controls,alveolar,NoPatternControls,,,,,0,12,12,53,,,,,No,1.437,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fisa.wav,no,f,s,i,no,a,fisa,Test,bilabial,OldTestStimuli,,,,,0,13,13,2,,,,,No,1.638,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vufa.wav,yes,v,f,u,no,a,vufa,Controls,bilabial,StopControls,,,,,0,14,14,31,,,,,No,1.02,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zavi.wav,yes,z,v,a,no,i,zavi,Test,alveolar,OldTestStimuli,,,,,0,15,15,6,,,,,Yes,1.27,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/badi.wav,yes,b,d,a,yes,i,badi,Test,bilabial,NewTestStimuli,,,,,0,16,16,15,,,,,No,1.738,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zafi.wav,yes,z,f,a,no,i,zafi,Controls,alveolar,StopControls,,,,,0,17,17,33,,,,,Yes,1.07,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/piba.wav,no,p,b,i,yes,a,piba,Controls,bilabial,StopControls,,,,,0,18,18,32,,,,,Yes,1.654,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/dibu.wav,yes,d,b,i,yes,u,dibu,Test,alveolar,NewTestStimuli,,,,,0,19,19,19,,,,,No,1.955,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/dibi.wav,yes,d,b,i,yes,i,dibi,Test,alveolar,NewTestStimuli,,,,,0,20,20,20,,,,,Yes,1.07,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zifu.wav,yes,z,f,i,no,u,zifu,Controls,alveolar,StopControls,,,,,0,21,21,30,,,,,Yes,1.07,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zibu.wav,yes,z,b,i,no,u,zibu,Controls,alveolar,VoicingControls,,,,,0,22,22,42,,,,,Yes,1.672,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/budi.wav,yes,b,d,u,yes,i,budi,Test,bilabial,NewTestStimuli,,,,,0,23,23,21,,,,,Yes,1.27,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/pifa.wav,no,p,f,i,yes,a,pifa,Controls,bilabial,VoicingControls,,,,,0,24,24,44,,,,,Yes,1.955,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fada.wav,no,f,d,a,no,a,fada,Controls,bilabial,NoPatternControls,,,,,0,25,25,52,,,,,No,1.27,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zubu.wav,yes,z,b,u,no,u,zubu,Controls,alveolar,VoicingControls,,,,,0,26,26,36,,,,,Yes,1.669,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fizu.wav,no,f,z,i,no,u,fizu,Controls,bilabial,StopControls,,,,,0,27,27,28,,,,,Yes,0.786,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vipi.wav,yes,v,p,i,no,i,vipi,Controls,bilabial,NoPatternControls,,,,,0,28,28,49,,,,,Yes,0.871,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/puta.wav,no,p,t,u,yes,a,puta,Test,bilabial,OldTestStimuli,,,,,0,29,29,9,,,,,Yes,0.752,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/siva.wav,no,s,v,i,no,a,siva,Controls,alveolar,StopControls,,,,,0,30,30,29,,,,,Yes,0.686,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/tuta.wav,no,t,t,u,yes,a,tuta,Test,alveolar,OldTestStimuli,,,,,0,31,31,5,,,,,Yes,0.985,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/sazu.wav,no,s,z,a,no,u,sazu,Controls,alveolar,StopControls,,,,,0,32,32,26,,,,,Yes,0.886,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/buda.wav,yes,b,d,u,yes,a,buda,Test,bilabial,NewTestStimuli,,,,,0,33,33,17,,,,,Yes,2.405,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/badu.wav,yes,b,d,a,yes,u,badu,Test,bilabial,NewTestStimuli,,,,,0,34,34,16,,,,,Yes,3.324,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fufu.wav,no,f,f,u,no,u,fufu,Test,bilabial,OldTestStimuli,,,,,0,35,35,10,,,,,Yes,2.289,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fupi.wav,no,f,p,u,no,i,fupi,Controls,bilabial,VoicingControls,,,,,0,36,36,40,,,,,Yes,3.122,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/sasa.wav,no,s,s,a,no,a,sasa,Test,alveolar,OldTestStimuli,,,,,0,37,37,0,,,,,Yes,3.123,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zabi.wav,yes,z,b,a,no,i,zabi,Controls,alveolar,VoicingControls,,,,,0,38,38,45,,,,,Yes,3.29,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/sipa.wav,no,s,p,i,no,a,sipa,Controls,alveolar,VoicingControls,,,,,0,39,39,38,,,,,Yes,3.006,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vubu.wav,yes,v,b,u,no,u,vubu,Controls,bilabial,VoicingControls,,,,,0,40,40,37,,,,,No,1.988,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vufu.wav,yes,v,f,u,no,u,vufu,Controls,bilabial,StopControls,,,,,0,41,41,25,,,,,No,1.453,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/dubu.wav,yes,d,b,u,yes,u,dubu,Test,alveolar,NewTestStimuli,,,,,0,42,42,14,,,,,No,1.788,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vuba.wav,yes,v,b,u,no,a,vuba,Controls,bilabial,VoicingControls,,,,,0,43,43,43,,,,,No,1.154,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zuta.wav,yes,z,t,u,no,a,zuta,Controls,alveolar,NoPatternControls,,,,,0,44,44,54,,,,,No,1.455,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vuti.wav,yes,v,t,u,no,i,vuti,Controls,bilabial,NoPatternControls,,,,,0,45,45,55,,,,,Yes,1.071,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/bati.wav,yes,b,t,a,yes,i,bati,Controls,bilabial,StopControls,,,,,0,46,46,35,,,,,No,1.671,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zufu.wav,yes,z,f,u,no,u,zufu,Controls,alveolar,StopControls,,,,,0,47,47,24,,,,,Yes,0.821,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/dabi.wav,yes,d,b,a,yes,i,dabi,Test,alveolar,NewTestStimuli,,,,,0,48,48,22,,,,,Yes,0.769,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/fida.wav,no,f,d,i,no,a,fida,Controls,bilabial,NoPatternControls,,,,,0,49,49,51,,,,,Yes,1.288,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/puzu.wav,no,p,z,u,yes,u,puzu,Controls,bilabial,NoPatternControls,,,,,0,50,50,56,,,,,No,2.122,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/diba.wav,yes,d,b,i,yes,a,diba,Test,alveolar,NewTestStimuli,,,,,0,51,51,13,,,,,Yes,1.037,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vaza.wav,yes,v,z,a,no,a,vaza,Test,bilabial,OldTestStimuli,,,,,0,52,52,4,,,,,Yes,3.105,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/basi.wav,yes,b,s,a,yes,i,basi,Controls,bilabial,NoPatternControls,,,,,0,53,53,59,,,,,No,1.353,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/bazi.wav,yes,b,z,a,yes,i,bazi,Controls,bilabial,VoicingControls,,,,,0,54,54,47,,,,,Yes,1.17,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/zizu.wav,yes,z,z,i,no,u,zizu,Test,alveolar,OldTestStimuli,,,,,0,55,55,3,,,,,Yes,1.704,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/vavi.wav,yes,v,v,a,no,i,vavi,Test,bilabial,OldTestStimuli,,,,,0,56,56,7,,,,,Yes,2.071,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/dabu.wav,yes,d,b,a,yes,u,dabu,Test,alveolar,NewTestStimuli,,,,,0,57,57,18,,,,,Yes,0.819,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/pata.wav,no,p,t,a,yes,a,pata,Test,bilabial,OldTestStimuli,,,,,0,58,58,11,,,,,Yes,0.719,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
Recordings/subu.wav,no,s,b,u,no,u,subu,Controls,alveolar,NoPatternControls,,,,,0,59,59,50,,,,,Yes,1.338,44,F,20,60.28888847,Gujarati,American English,VSH_Exp2,2015_Nov_03_1622
